Time,Title,Rate Limit Remaining,Title_Clean,Sentiment,Sentiment_Score,Topic,Topic_Score,Cluster
Wed Apr  2 23:11:44 2025,"World champs of white supremacy — why SA needs online disinformation laws, quick",998.0,world champs of white supremacy  why sa needs online disinformation laws quick,NEGATIVE,0.6091863512992859,security,0.544447660446167,1
Wed Apr  2 23:11:49 2025,"""Texas Lawmakers Just Can’t Quit Solar … Manufacturing, That Is | Tariffs or not, Texas is rapidly becoming an epicenter of domestic solar manufacturing in the US, with an assist from overseas investors.""",998.0,texas lawmakers just cant quit solar  manufacturing that is  tariffs or not texas is rapidly becoming an epicenter of domestic solar manufacturing in the us with an assist from overseas investors.,NEUTRAL,0.4811064600944519,security,0.3499928116798401,1
Wed Apr  2 23:11:54 2025,Papers and patents are becoming less disruptive over time,998.0,papers and patents are becoming less disruptive over time,NEUTRAL,0.5885993838310242,security,0.5412471294403076,3
Wed Apr  2 23:11:59 2025,Apple backports zero-day patches to older iPhones and Macs,998.0,apple backports zeroday patches to older iphones and macs,NEUTRAL,0.7228959798812866,software,0.56195068359375,1
Wed Apr  2 23:12:04 2025,Vacheron Constantin Has Made the World’s Most Complicated Wristwatch,998.0,vacheron constantin has made the worlds most complicated wristwatch,POSITIVE,0.9167103171348572,hardware,0.6107245087623596,0
Wed Apr  2 23:12:09 2025,Scientists merge two 'impossible' materials into new artificial structure,998.0,scientists merge two impossible materials into new artificial structure,NEUTRAL,0.6762920022010803,AI,0.5721952319145203,0
Wed Apr  2 23:12:14 2025,"We are finally beginning to understand how LLMs work: No, they don't simply predict word after word",998.0,we are finally beginning to understand how llms work no they dont simply predict word after word,NEUTRAL,0.5871615409851074,software,0.5770592093467712,4
Wed Apr  2 23:12:19 2025,Mercedes Weighs Pulling US Entry-Level Cars Over Tariffs,998.0,mercedes weighs pulling us entrylevel cars over tariffs,NEUTRAL,0.6019988059997559,hardware,0.7016471028327942,4
Wed Apr  2 23:12:24 2025,Japan enforces law for swift removal of defamatory online posts,998.0,japan enforces law for swift removal of defamatory online posts,NEUTRAL,0.766144335269928,security,0.4683437645435333,0
Wed Apr  2 23:12:29 2025,Charging electric vehicles 5x faster in subfreezing temps,998.0,charging electric vehicles 5x faster in subfreezing temps,POSITIVE,0.7611103057861328,gadgets,0.5300858020782471,0
Wed Apr  2 23:12:34 2025,The threat of US–centric social media,998.0,the threat of uscentric social media,NEGATIVE,0.4977364838123321,security,0.5371630787849426,1
Wed Apr  2 23:12:39 2025,Artificial Intelligence: A Deadly Love Affair with a Chatbot,998.0,artificial intelligence a deadly love affair with a chatbot,NEUTRAL,0.5337092876434326,AI,0.7177416682243347,2
Wed Apr  2 23:12:44 2025,"NaNoWriMo shut down after AI, content moderation scandals",998.0,nanowrimo shut down after ai content moderation scandals,NEGATIVE,0.640799880027771,AI,0.7041357159614563,4
Wed Apr  2 23:12:49 2025,"With Section 230 Repeal, Dems and Media Offer Trump New Censorship Tools",998.0,with section 230 repeal dems and media offer trump new censorship tools,NEUTRAL,0.585205614566803,gadgets,0.3157692551612854,1
Wed Apr  2 23:12:54 2025,I tried the VR headset that puts domestic abusers in victims’ shoes,998.0,i tried the vr headset that puts domestic abusers in victims shoes,NEGATIVE,0.626401424407959,hardware,0.703480064868927,0
Wed Apr  2 23:12:59 2025,"Starliner’s flight to the space station was far wilder than most of us thought | ""Hey, this is a very precarious situation we're in.""",998.0,starliners flight to the space station was far wilder than most of us thought  hey this is a very precarious situation were in.,NEUTRAL,0.4596792161464691,hardware,0.3292573690414428,0
Wed Apr  2 23:13:04 2025,How Meta’s Upcoming $1000+ Smart Glasses with a Screen Will Work,998.0,how metas upcoming $1000 smart glasses with a screen will work,NEUTRAL,0.6786783933639526,gadgets,0.5152955055236816,1
Wed Apr  2 23:13:09 2025,4chan’s DOGE-inspired April Fools’ prank leaves posters seething,998.0,4chans dogeinspired april fools prank leaves posters seething,NEUTRAL,0.615460991859436,gadgets,0.3295599222183227,2
Wed Apr  2 23:13:14 2025,"Meta loses its AI research head, as billions in investments hang in the balance",998.0,meta loses its ai research head as billions in investments hang in the balance,NEGATIVE,0.5375699996948242,AI,0.8954325914382935,3
Wed Apr  2 23:13:19 2025,Viral Studio Ghibli-style AI images showcase power – and copyright concerns – of ChatGPT update,998.0,viral studio ghiblistyle ai images showcase power  and copyright concerns  of chatgpt update,NEUTRAL,0.7102393507957458,AI,0.5383227467536926,1
Wed Apr  2 23:13:24 2025,Cheap TVs’ incessant advertising reaches troubling new lows,998.0,cheap tvs incessant advertising reaches troubling new lows,NEGATIVE,0.9280730485916138,gadgets,0.4938841462135315,2
Wed Apr  2 23:13:29 2025,"Waltz and staff used Gmail for government communications, officials say",998.0,waltz and staff used gmail for government communications officials say,NEUTRAL,0.8078099489212036,software,0.6218803524971008,1
Wed Apr  2 23:13:34 2025,"BYD Announces Home Solar-Powered Humanoid Robot for $10,000",998.0,byd announces home solarpowered humanoid robot for $10000,NEUTRAL,0.7645780444145203,hardware,0.5180952548980713,3
Wed Apr  2 23:13:39 2025,"""Cross-post: I’m a former CIA officer, National Security Council staffer, and diplomat – AMA about Signalgate""",998.0,crosspost im a former cia officer national security council staffer and diplomat  ama about signalgate,NEUTRAL,0.8575809597969055,security,0.9127793908119202,2
Wed Apr  2 23:13:44 2025,Intel announces 18A process node has entered risk production — crucial milestone comes as company ramps to Panther Lake chips,998.0,intel announces 18a process node has entered risk production  crucial milestone comes as company ramps to panther lake chips,POSITIVE,0.5115513205528259,security,0.5527588725090027,3
Wed Apr  2 23:13:49 2025,Brain waves become spoken words in AI breakthrough for paralysis,998.0,brain waves become spoken words in ai breakthrough for paralysis,NEUTRAL,0.790837824344635,AI,0.967862904071808,3
Wed Apr  2 23:13:54 2025,"One of Australia’s oldest wind farms turns 20 today, and will live on for another decade",998.0,one of australias oldest wind farms turns 20 today and will live on for another decade,POSITIVE,0.6939939260482788,security,0.3538978695869446,1
Wed Apr  2 23:13:59 2025,"""Tech’s big anxiety: fewer jobs, lower pay, more AI""",998.0,techs big anxiety fewer jobs lower pay more ai,NEGATIVE,0.6882169246673584,AI,0.3727178573608398,2
Wed Apr  2 23:14:04 2025,"""Crosspost: I’m a former CIA officer, National Security Council staffer, and diplomat – AMA about Signalgate""",998.0,crosspost im a former cia officer national security council staffer and diplomat  ama about signalgate,NEUTRAL,0.8575809597969055,security,0.9127793908119202,2
Wed Apr  2 23:14:09 2025,Former Sony Exec Says It's About Time For PlayStation to Reconsider Its Focus on Cutting-Edge Graphics,998.0,former sony exec says its about time for playstation to reconsider its focus on cuttingedge graphics,NEUTRAL,0.78330397605896,hardware,0.4076648950576782,3
Wed Apr  2 23:14:14 2025,"ZeniMax workers union votes to authorize a strike against Microsoft over stalled contract negotiations | After nearly two years of negotiations, a contract agreement still hasn't been reached.",998.0,zenimax workers union votes to authorize a strike against microsoft over stalled contract negotiations  after nearly two years of negotiations a contract agreement still hasnt been reached.,NEGATIVE,0.6530479192733765,software,0.6770579218864441,4
Wed Apr  2 23:14:19 2025,Nikola founder says nearly $2 million in political donations he and his wife gave to President Donald Trump had nothing to do with his pardon,998.0,nikola founder says nearly $2 million in political donations he and his wife gave to president donald trump had nothing to do with his pardon,NEUTRAL,0.7188839316368103,software,0.5521555542945862,1
Wed Apr  2 23:14:24 2025,Japan's Rapidus gears up for test production of next-generation chips,998.0,japans rapidus gears up for test production of nextgeneration chips,NEUTRAL,0.9056629538536072,hardware,0.6512426733970642,1
Wed Apr  2 23:14:29 2025,Nintendo has moved beyond specs | The company is as popular as it has ever been — and it owes it to leaving the technological arms race behind,998.0,nintendo has moved beyond specs  the company is as popular as it has ever been  and it owes it to leaving the technological arms race behind,POSITIVE,0.892217755317688,security,0.2531197369098663,1
Wed Apr  2 23:14:34 2025,Trump Sets Up New Office To Manage CHIPS Act And Speed Up Investments,998.0,trump sets up new office to manage chips act and speed up investments,NEUTRAL,0.8475819230079651,gadgets,0.4456136524677276,1
Wed Apr  2 23:14:39 2025,Police told not to close investigations until they have used facial recognition,998.0,police told not to close investigations until they have used facial recognition,NEUTRAL,0.6199040412902832,security,0.6895129084587097,3
Wed Apr  2 23:14:44 2025,Lightmatter says it's ready to ship chip-to-chip optical highways as early as summer,998.0,lightmatter says its ready to ship chiptochip optical highways as early as summer,NEUTRAL,0.8559088706970215,hardware,0.3170660138130188,3
Wed Apr  2 23:14:49 2025,SpaceX Shares Stunning Polar Views From Its Historic Fram2 Mission,998.0,spacex shares stunning polar views from its historic fram2 mission,POSITIVE,0.9157482385635376,hardware,0.6034005880355835,3
Wed Apr  2 23:14:54 2025,"Andreessen Horowitz is trying to nab a piece of TikTok with Oracle, report says",998.0,andreessen horowitz is trying to nab a piece of tiktok with oracle report says,NEUTRAL,0.8971361517906189,AI,0.328321099281311,1
Wed Apr  2 23:14:59 2025,Arm aims to capture 50% of data center CPU market in 2025,998.0,arm aims to capture 50 of data center cpu market in 2025,NEUTRAL,0.7440811395645142,hardware,0.6568851470947266,1
Wed Apr  2 23:15:04 2025,How crawlers impact the operations of the Wikimedia projects,998.0,how crawlers impact the operations of the wikimedia projects,NEUTRAL,0.8493599891662598,gadgets,0.638512134552002,1
Wed Apr  2 23:15:09 2025,EuroStack – A European Alternative for Digital Sovereignty,998.0,eurostack  a european alternative for digital sovereignty,NEUTRAL,0.8238368034362793,security,0.4097890257835388,3
Wed Apr  2 23:15:14 2025,"Andy Yen: ""The proposed Swiss surveillance law would be stricter than in the US. We will leave Switzerland if it enters into force.""",998.0,andy yen the proposed swiss surveillance law would be stricter than in the us. we will leave switzerland if it enters into force.,NEUTRAL,0.58258455991745,security,0.3815921247005462,0
Wed Apr  2 23:15:19 2025,"""One of the last of Bletchley Park's quiet heroes, Betty Webb, dies at 101""",998.0,one of the last of bletchley parks quiet heroes betty webb dies at 101,NEUTRAL,0.6355302929878235,security,0.5266977548599243,1
Wed Apr  2 23:15:24 2025,Korean Air joins hands with Anduril for autonomous drone development,998.0,korean air joins hands with anduril for autonomous drone development,NEUTRAL,0.6948657035827637,gadgets,0.2687920331954956,3
Wed Apr  2 23:15:29 2025,US officials challenge Ofcom over online safety laws’ impact on free speech,998.0,us officials challenge ofcom over online safety laws impact on free speech,NEUTRAL,0.7076128125190735,security,0.5280979871749878,4
Wed Apr  2 23:15:34 2025,Google’s AI feature on hold in most EU member states due to ‘strict rules’,998.0,googles ai feature on hold in most eu member states due to strict rules,NEUTRAL,0.5717746615409851,gadgets,0.3947681784629822,3
Wed Apr  2 23:15:39 2025,Federal judge declares Arkansas social media age-verification law unconstitutional,998.0,federal judge declares arkansas social media ageverification law unconstitutional,NEUTRAL,0.5073912739753723,security,0.453421950340271,0
Wed Apr  2 23:15:44 2025,Aussie Fintech Vroom Exposes PII Records After AWS Misconfiguration,998.0,aussie fintech vroom exposes pii records after aws misconfiguration,NEGATIVE,0.5103493928909302,software,0.3938110470771789,4
Wed Apr  2 23:15:49 2025,"Waste fires are on the rise largely thanks to the lithium-ion batteries in vape pens | Apparently, vaping is a literal dumpster fire",998.0,waste fires are on the rise largely thanks to the lithiumion batteries in vape pens  apparently vaping is a literal dumpster fire,NEGATIVE,0.8999344110488892,gadgets,0.4201165437698364,0
Wed Apr  2 23:15:54 2025,The FAA hiding private jet details might not stop celebrity jet trackers | One jet tracker says he doesn’t rely on the FAA database to identify jets anyway.﻿,998.0,the faa hiding private jet details might not stop celebrity jet trackers  one jet tracker says he doesnt rely on the faa database to identify jets anyway.,NEUTRAL,0.5938307046890259,security,0.7944889068603516,3
Wed Apr  2 23:15:59 2025,Windows 11 market share is quickly catching up to Windows 10,998.0,windows 11 market share is quickly catching up to windows 10,POSITIVE,0.5914710760116577,software,0.6315615177154541,1
Wed Apr  2 23:16:04 2025,This Is How You Get a Chinese EV Into the United States,998.0,this is how you get a chinese ev into the united states,NEUTRAL,0.7635400295257568,security,0.4810212254524231,0
Wed Apr  2 23:16:09 2025,Social Security Website Crashes as DOGE-Linked Disruption at the Agency Continues,998.0,social security website crashes as dogelinked disruption at the agency continues,NEGATIVE,0.9320427179336548,security,0.9676418900489808,1
Wed Apr  2 23:16:14 2025,First 3D-printed train station in Japan was assembled in record time,998.0,first 3dprinted train station in japan was assembled in record time,NEUTRAL,0.5127014517784119,hardware,0.8456981182098389,0
Wed Apr  2 23:16:19 2025,Dutch lawmakers push for ‘red button’ to erase digital footprints,998.0,dutch lawmakers push for red button to erase digital footprints,NEUTRAL,0.8043963313102722,security,0.645930826663971,3
Wed Apr  2 23:16:24 2025,Tesla suffers worst quarter since 2022 as deliveries tumble / Company loses crown of world’s best-selling electric-vehicle maker to China’s BYD,998.0,tesla suffers worst quarter since 2022 as deliveries tumble  company loses crown of worlds bestselling electricvehicle maker to chinas byd,NEGATIVE,0.8729633688926697,gadgets,0.2973367571830749,1
Wed Apr  2 23:16:29 2025,"UFC signs wide-ranging sponsorship deal with Meta, bringing Mark Zuckerberg closer to Dana White",998.0,ufc signs wideranging sponsorship deal with meta bringing mark zuckerberg closer to dana white,NEUTRAL,0.8944513201713562,AI,0.4977917373180389,3
Wed Apr  2 23:16:34 2025,"""Tesla reports 336,000 vehicle deliveries in first quarter, 13% drop from a year ago""",998.0,tesla reports 336000 vehicle deliveries in first quarter 13 drop from a year ago,NEUTRAL,0.6478976607322693,AI,0.3043206036090851,0
Wed Apr  2 23:16:39 2025,The ‘father of the internet’ and hundreds of tech experts worry we’ll rely on AI too much,998.0,the father of the internet and hundreds of tech experts worry well rely on ai too much,NEUTRAL,0.5227817893028259,AI,0.928591012954712,1
Wed Apr  2 23:16:44 2025,Researchers suggest OpenAI trained AI models on paywalled O'Reilly books,998.0,researchers suggest openai trained ai models on paywalled oreilly books,NEUTRAL,0.8714349269866943,AI,0.7619659304618835,3
Wed Apr  2 23:16:49 2025,India Tech Startups Worth $100 Billion Seen Seeking IPOs by 2027 - Bloomberg,998.0,india tech startups worth $100 billion seen seeking ipos by 2027  bloomberg,NEUTRAL,0.5766027569770813,gadgets,0.3561886250972748,4
Wed Apr  2 23:16:54 2025,How to Lock Down Your Phone When Crossing the U.S. Border,998.0,how to lock down your phone when crossing the u.s. border,NEUTRAL,0.6763481497764587,security,0.8593975901603699,0
Wed Apr  2 23:16:59 2025,GPT 4.5 Passes the Turing Test: Study,998.0,gpt 4.5 passes the turing test study,NEUTRAL,0.7146092653274536,software,0.263909637928009,0
Wed Apr  2 23:17:04 2025,"Nintendo Switch 2 Launches June 5 at $449.99, Bringing New Forms of Game Communication to Life",998.0,nintendo switch 2 launches june 5 at $449.99 bringing new forms of game communication to life,POSITIVE,0.5663970112800598,hardware,0.6632083654403687,1
Wed Apr  2 23:17:09 2025,SpaceX rocket cargo project puts Pacific seabirds in jeopardy,998.0,spacex rocket cargo project puts pacific seabirds in jeopardy,NEGATIVE,0.7897799015045166,hardware,0.6082718968391418,0
Wed Apr  2 23:17:14 2025,"Exclusive: DOGE official at DOJ bragged about hacking, distributing pirated software",998.0,exclusive doge official at doj bragged about hacking distributing pirated software,NEGATIVE,0.6044019460678101,software,0.8609524369239807,1
Wed Apr  2 23:17:19 2025,NotebookLM Is Already Great. These 4 Features Would Make It Even Better,998.0,notebooklm is already great. these 4 features would make it even better,POSITIVE,0.9896820187568665,software,0.7880010604858398,0
Wed Apr  2 23:17:24 2025,A new security fund opens up to help protect the fediverse,998.0,a new security fund opens up to help protect the fediverse,NEUTRAL,0.7018511295318604,security,0.9484537839889526,1
Wed Apr  2 23:17:29 2025,Tesla sales and production slumped heavily in Q1 2025 | The numbers are going the wrong way for a company valued on continuing growth.,998.0,tesla sales and production slumped heavily in q1 2025  the numbers are going the wrong way for a company valued on continuing growth.,NEGATIVE,0.8769842982292175,security,0.2773657739162445,0
Wed Apr  2 23:17:34 2025,Trump signs order to set up new entity to take over Biden’s Chips Act program,998.0,trump signs order to set up new entity to take over bidens chips act program,NEUTRAL,0.8853783011436462,security,0.2780047059059143,1
Wed Apr  2 23:17:39 2025,A router for photons: Transducer could enable superconducting quantum networks,998.0,a router for photons transducer could enable superconducting quantum networks,NEUTRAL,0.6527787446975708,hardware,0.8378219604492188,3
Wed Apr  2 23:17:44 2025,"Meta Hypernova Glasses May Cost $1,000 and Use a Tiny Screen",998.0,meta hypernova glasses may cost $1000 and use a tiny screen,NEGATIVE,0.5005651116371155,gadgets,0.5260834097862244,1
Wed Apr  2 23:17:49 2025,Amazon Said to Make a Bid to Buy TikTok in the U.S.,998.0,amazon said to make a bid to buy tiktok in the u.s.,NEUTRAL,0.8924662470817566,gadgets,0.6113948822021484,0
Wed Apr  2 23:17:54 2025,AI masters Minecraft: DeepMind program finds diamonds without being taught,998.0,ai masters minecraft deepmind program finds diamonds without being taught,NEUTRAL,0.7735852003097534,AI,0.7813469171524048,1
Wed Apr  2 23:17:59 2025,It's Official: Nvidia Is Making The Nintendo Switch 2's Processor,998.0,its official nvidia is making the nintendo switch 2s processor,NEUTRAL,0.8344470858573914,hardware,0.7723915576934814,1
Wed Apr  2 23:18:04 2025,India almost trebles cell manufacturing capacity to 25GW in 12 months to March 2025,998.0,india almost trebles cell manufacturing capacity to 25gw in 12 months to march 2025,NEUTRAL,0.7904775738716125,hardware,0.3325597047805786,0
Wed Apr  2 23:18:09 2025,"""European police say KidFlix, ""one of the largest pedophile platforms in the world,"" busted in joint operation""",998.0,european police say kidflix one of the largest pedophile platforms in the world busted in joint operation,NEGATIVE,0.8036265969276428,security,0.425305426120758,0
Wed Apr  2 23:18:14 2025,"""T-Mobile Shows Users the Names, Pictures, and Exact Locations of Random Children""",998.0,tmobile shows users the names pictures and exact locations of random children,NEUTRAL,0.8650084733963013,software,0.6681958436965942,1
Wed Apr  2 23:18:19 2025,ASML To Quintuple Advanced EUV Chip Tools Staff In Japan,999.0,asml to quintuple advanced euv chip tools staff in japan,NEUTRAL,0.9075827598571776,hardware,0.329441636800766,0
Wed Apr  2 23:18:24 2025,"YouTuber Karl Jobst to pay more than $230,000 to Donkey Kong record holder Billy Mitchell in defamation ruling",999.0,youtuber karl jobst to pay more than $230000 to donkey kong record holder billy mitchell in defamation ruling,NEUTRAL,0.5895329117774963,security,0.3164136707782745,0
Wed Apr  2 23:37:09 2025,Ford Patents A Manual Gear Shifter For EVs,999.0,ford patents a manual gear shifter for evs,NEUTRAL,0.9165555834770204,hardware,0.7980217337608337,3
Wed Apr  2 23:37:14 2025,JPMorgan Just Beat Big Tech to a Quantum Breakthrough,999.0,jpmorgan just beat big tech to a quantum breakthrough,POSITIVE,0.6332579255104065,gadgets,0.3552064299583435,4
Wed Apr  2 23:37:19 2025,"""Oracle buried serious data breach from customers, now hacker has it up for sale | Company remains quiet since denying the attack, even after researchers conclude the breach is real""",999.0,oracle buried serious data breach from customers now hacker has it up for sale  company remains quiet since denying the attack even after researchers conclude the breach is real,NEGATIVE,0.6874624490737915,security,0.7201960682868958,1
Wed Apr  2 23:37:24 2025,X hit by 2.8 billion profile data leak in alleged insider job,999.0,x hit by 2.8 billion profile data leak in alleged insider job,NEGATIVE,0.5677831172943115,security,0.7155542969703674,0
Wed Apr  2 23:37:29 2025,Tesla car sales in France drop to lowest first-quarter in four years,999.0,tesla car sales in france drop to lowest firstquarter in four years,NEGATIVE,0.7005565166473389,AI,0.3496245741844177,0
Wed Apr  2 23:37:34 2025,Why global tensions are a cybersecurity problem for every business,999.0,why global tensions are a cybersecurity problem for every business,NEGATIVE,0.692206621170044,security,0.9899610877037048,3
Wed Apr  2 23:37:39 2025,Asda's tech separation from Walmart nears £1B as delays mount,999.0,asdas tech separation from walmart nears 1b as delays mount,NEGATIVE,0.5137373805046082,security,0.3272484242916107,4
Wed Apr  2 23:37:44 2025,"""Men’s turn: US scientists unveil a hormone-free male birth control pill! | YCT-529, a hormone-free pill developed by US researchers, has shown 99% effectiveness in trials and is now in human testing.""",999.0,mens turn us scientists unveil a hormonefree male birth control pill  yct529 a hormonefree pill developed by us researchers has shown 99 effectiveness in trials and is now in human testing.,POSITIVE,0.6618654727935791,security,0.4010213911533355,4
Wed Apr  2 23:37:49 2025,Coin-sized nuclear 3V battery with 50-year lifespan enters mass production | The company plans to launch a more powerful single-watt version this year,999.0,coinsized nuclear 3v battery with 50year lifespan enters mass production  the company plans to launch a more powerful singlewatt version this year,POSITIVE,0.5610755681991577,hardware,0.7219612002372742,0
Wed Apr  2 23:37:54 2025,EV chargers now outnumber gas pumps in California as zero-emission vehicles surge | The state accounts for 30 percent of all new zero-emission vehicle sales nationwide,999.0,ev chargers now outnumber gas pumps in california as zeroemission vehicles surge  the state accounts for 30 percent of all new zeroemission vehicle sales nationwide,NEUTRAL,0.6136914491653442,gadgets,0.6729891896247864,1
Wed Apr  2 23:37:59 2025,NASA astronauts open up about being 'stuck' in space for 9 months,999.0,nasa astronauts open up about being stuck in space for 9 months,NEUTRAL,0.5920414328575134,gadgets,0.273010104894638,1
Wed Apr  2 23:38:04 2025,A stroke survivor speaks again with the help of an experimental brain-computer implant,999.0,a stroke survivor speaks again with the help of an experimental braincomputer implant,NEUTRAL,0.7241031527519226,software,0.2927316427230835,1
Wed Apr  2 23:38:09 2025,"New Microsoft login screens emphasize passkeys and ""passwordless"" authentication",999.0,new microsoft login screens emphasize passkeys and passwordless authentication,NEUTRAL,0.8526829481124878,security,0.5878190994262695,1
Wed Apr  2 23:38:14 2025,OpenAI's new image generator is now available to all users | TechCrunch,999.0,openais new image generator is now available to all users  techcrunch,POSITIVE,0.7626169323921204,software,0.8114103078842163,1
Wed Apr  2 23:38:19 2025,Woman's Brain Implant Turns Her Thoughts Into Speech in Real Time,999.0,womans brain implant turns her thoughts into speech in real time,NEUTRAL,0.8544186353683472,hardware,0.4499541223049164,0
Wed Apr  2 23:38:24 2025,OnlyFans Sued After Two Guys Realized They Might Not Actually Be Talking to Models | A class action complaint claims OnlyFans is allowing fraud on its platform by letting models use agency chat service to talk to fans,999.0,onlyfans sued after two guys realized they might not actually be talking to models  a class action complaint claims onlyfans is allowing fraud on its platform by letting models use agency chat service to talk to fans,NEGATIVE,0.821153461933136,security,0.4689444303512573,3
Wed Apr  2 23:38:29 2025,Crowdsourced DNA Project Says It Will Shut Down to Protect Users from Rising Authoritarianism | The creator said he is worried about the changing political climate circling the globe.,999.0,crowdsourced dna project says it will shut down to protect users from rising authoritarianism  the creator said he is worried about the changing political climate circling the globe.,NEUTRAL,0.5089030265808105,security,0.6763957142829895,0
Wed Apr  2 23:38:34 2025,"World champs of white supremacy — why SA needs online disinformation laws, quick",999.0,world champs of white supremacy  why sa needs online disinformation laws quick,NEGATIVE,0.6091863512992859,security,0.544447660446167,1
Wed Apr  2 23:38:39 2025,"""Texas Lawmakers Just Can’t Quit Solar … Manufacturing, That Is | Tariffs or not, Texas is rapidly becoming an epicenter of domestic solar manufacturing in the US, with an assist from overseas investors.""",999.0,texas lawmakers just cant quit solar  manufacturing that is  tariffs or not texas is rapidly becoming an epicenter of domestic solar manufacturing in the us with an assist from overseas investors.,NEUTRAL,0.4811064600944519,security,0.3499928116798401,1
Wed Apr  2 23:38:44 2025,Papers and patents are becoming less disruptive over time,999.0,papers and patents are becoming less disruptive over time,NEUTRAL,0.5885993838310242,security,0.5412471294403076,3
Wed Apr  2 23:38:49 2025,Apple backports zero-day patches to older iPhones and Macs,999.0,apple backports zeroday patches to older iphones and macs,NEUTRAL,0.7228959798812866,software,0.56195068359375,1
Wed Apr  2 23:38:54 2025,Vacheron Constantin Has Made the World’s Most Complicated Wristwatch,999.0,vacheron constantin has made the worlds most complicated wristwatch,POSITIVE,0.9167103171348572,hardware,0.6107245087623596,0
Wed Apr  2 23:38:59 2025,Scientists merge two 'impossible' materials into new artificial structure,999.0,scientists merge two impossible materials into new artificial structure,NEUTRAL,0.6762920022010803,AI,0.5721952319145203,0
Wed Apr  2 23:39:04 2025,"We are finally beginning to understand how LLMs work: No, they don't simply predict word after word",999.0,we are finally beginning to understand how llms work no they dont simply predict word after word,NEUTRAL,0.5871615409851074,software,0.5770592093467712,4
Wed Apr  2 23:39:09 2025,Mercedes Weighs Pulling US Entry-Level Cars Over Tariffs,999.0,mercedes weighs pulling us entrylevel cars over tariffs,NEUTRAL,0.6019988059997559,hardware,0.7016471028327942,4
Wed Apr  2 23:39:14 2025,Japan enforces law for swift removal of defamatory online posts,999.0,japan enforces law for swift removal of defamatory online posts,NEUTRAL,0.766144335269928,security,0.4683437645435333,0
Wed Apr  2 23:39:19 2025,Charging electric vehicles 5x faster in subfreezing temps,999.0,charging electric vehicles 5x faster in subfreezing temps,POSITIVE,0.7611103057861328,gadgets,0.5300858020782471,0
Wed Apr  2 23:39:24 2025,The threat of US–centric social media,999.0,the threat of uscentric social media,NEGATIVE,0.4977364838123321,security,0.5371630787849426,1
Wed Apr  2 23:39:29 2025,Artificial Intelligence: A Deadly Love Affair with a Chatbot,999.0,artificial intelligence a deadly love affair with a chatbot,NEUTRAL,0.5337092876434326,AI,0.7177416682243347,2
Wed Apr  2 23:39:34 2025,"NaNoWriMo shut down after AI, content moderation scandals",999.0,nanowrimo shut down after ai content moderation scandals,NEGATIVE,0.640799880027771,AI,0.7041357159614563,4
Wed Apr  2 23:39:39 2025,"With Section 230 Repeal, Dems and Media Offer Trump New Censorship Tools",999.0,with section 230 repeal dems and media offer trump new censorship tools,NEUTRAL,0.585205614566803,gadgets,0.3157692551612854,1
Wed Apr  2 23:39:44 2025,I tried the VR headset that puts domestic abusers in victims’ shoes,999.0,i tried the vr headset that puts domestic abusers in victims shoes,NEGATIVE,0.626401424407959,hardware,0.703480064868927,0
Wed Apr  2 23:39:49 2025,"Starliner’s flight to the space station was far wilder than most of us thought | ""Hey, this is a very precarious situation we're in.""",999.0,starliners flight to the space station was far wilder than most of us thought  hey this is a very precarious situation were in.,NEUTRAL,0.4596792161464691,hardware,0.3292573690414428,0
Wed Apr  2 23:39:54 2025,How Meta’s Upcoming $1000+ Smart Glasses with a Screen Will Work,999.0,how metas upcoming $1000 smart glasses with a screen will work,NEUTRAL,0.6786783933639526,gadgets,0.5152955055236816,1
Wed Apr  2 23:39:59 2025,4chan’s DOGE-inspired April Fools’ prank leaves posters seething,999.0,4chans dogeinspired april fools prank leaves posters seething,NEUTRAL,0.615460991859436,gadgets,0.3295599222183227,2
Wed Apr  2 23:40:04 2025,"Meta loses its AI research head, as billions in investments hang in the balance",999.0,meta loses its ai research head as billions in investments hang in the balance,NEGATIVE,0.5375699996948242,AI,0.8954325914382935,3
Wed Apr  2 23:40:09 2025,Viral Studio Ghibli-style AI images showcase power – and copyright concerns – of ChatGPT update,999.0,viral studio ghiblistyle ai images showcase power  and copyright concerns  of chatgpt update,NEUTRAL,0.7102393507957458,AI,0.5383227467536926,1
Wed Apr  2 23:40:14 2025,Cheap TVs’ incessant advertising reaches troubling new lows,999.0,cheap tvs incessant advertising reaches troubling new lows,NEGATIVE,0.9280730485916138,gadgets,0.4938841462135315,2
Wed Apr  2 23:40:19 2025,"Waltz and staff used Gmail for government communications, officials say",999.0,waltz and staff used gmail for government communications officials say,NEUTRAL,0.8078099489212036,software,0.6218803524971008,1
Wed Apr  2 23:40:24 2025,"BYD Announces Home Solar-Powered Humanoid Robot for $10,000",999.0,byd announces home solarpowered humanoid robot for $10000,NEUTRAL,0.7645780444145203,hardware,0.5180952548980713,3
Wed Apr  2 23:40:29 2025,"""Cross-post: I’m a former CIA officer, National Security Council staffer, and diplomat – AMA about Signalgate""",999.0,crosspost im a former cia officer national security council staffer and diplomat  ama about signalgate,NEUTRAL,0.8575809597969055,security,0.9127793908119202,2
Wed Apr  2 23:40:34 2025,Intel announces 18A process node has entered risk production — crucial milestone comes as company ramps to Panther Lake chips,999.0,intel announces 18a process node has entered risk production  crucial milestone comes as company ramps to panther lake chips,POSITIVE,0.5115513205528259,security,0.5527588725090027,3
